,llama_gc_full_answer,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
39909,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9819359362903762
39910,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923557006020984
39911,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995780580059931
39912,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.99932977803412
39913,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996615602067899
39914,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958640445800645
39915,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997613999499381
39916,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923042848096166
39917,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997500805832837
39918,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991390970605178
39919,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9624580232874376
39920,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994614641854241
39921,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986138511473824
39922,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987686556319868
39923,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9980104292913107
39924,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9931706116018788
39925,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839204926332163
39926,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9923096842021217
39927,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998891476534775
39928,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999047608461067
39929,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993643035850083
39930,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.966582719282272
39931,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9981214593377521
39932,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9888322396766172
39933,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9874051408828006
39934,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998873599103809
39935,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999202553446581
39936,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999100050888825
39937,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998976097084851
39938,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998879558243913
39939,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999047608461067
39940,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999201361521574
39941,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998935574378137
39942,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998806857355593
39943,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997970277870544
39944,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997478167573381
39945,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9230586042312986
39946,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993027545249562
39947,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9912871607362628
39948,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.990146933969468
39949,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9971050627398627
39950,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9834356792560478
39951,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839760065226927
39952,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9461368220637544
39953,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9794743311431608
39954,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9663003568941604
39955,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9316082715666172
39956,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979860891018655
39957,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996461928552818
39958,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967126787467129
39959,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991283867654002
39960,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988836604676834
39961,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998991591117187
39962,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999917156409734
39963,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996556038138947
39964,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999084556470166
39965,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8797636478027027
39966,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996142683618033
39967,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8513187372193233
39968,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5904383925139463
39969,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9043125966104745
39970,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992218117443118
39971,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999892246414295
39972,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999067870239174
39973,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998973713361717
39974,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997901165013245
39975,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946557135652074
39976,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999121722759905
39977,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996865778227431
39978,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998609021111264
39979,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998694828589155
39980,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997527018955263
39981,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984129859160162
39982,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997840394168988
39983,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9968415438617847
39984,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9913087151103576
39985,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8666579889733651
39986,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9983760308580591
39987,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991385020508033
39988,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982312072790136
39989,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994490799211313
39990,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999421868356455
39991,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999188250646881
39992,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998439248326036
39993,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839839718956296
39994,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989216048696697
39995,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913385884548445
39996,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9952856684549335
39997,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999736736002094
39998,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9795440991852261
39999,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946962864650134
40000,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9794718152807109
40001,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974716615309751
40002,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998654308186331
40003,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990341464571049
40004,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995936614971626
40005,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990640110992808
40006,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9839478459823133
40007,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998874264073138
40008,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946718714746907
40009,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989006696725168
40010,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.815760573994974
40011,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9392975345734509
40012,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9038949585380074
40013,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8929712881191119
40014,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997485316583766
40015,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998415959451853
40016,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9922822171486486
40017,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9912726350862743
40018,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9922107406664483
40019,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9522095369286727
40020,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9667185078320383
40021,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997784390280643
40022,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999131039798174
40023,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998691253359875
40024,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998081098798126
40025,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998715088924898
40026,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999029730532689
40027,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998875982730323
40028,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996789532924648
40029,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998358757532201
40030,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9981964036331131
40031,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958256229939791
40032,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7298148017583067
40033,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9818404288199681
40034,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9041843207792469
40035,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7295192767162592
40036,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9952504794936042
40037,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5596868673145943
40038,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6787888838032667
40039,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8510611816274989
40040,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6215811460374183
40041,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7518809636073631
40042,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8162762270562383
40043,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.591942054123213
40044,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8170027089264105
40045,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9622230912034873
40046,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9704715964635251
40047,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988772375826043
40048,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996641810250884
40049,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997428125225756
40050,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989074497127689
40051,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998176430488769
40052,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6783081183595286
40053,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987570019925169
40054,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9794703283889726
40055,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9857676884466652
40056,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979875139450937
40057,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999539110997188
40058,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998642390469163
40059,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998903394839842
40060,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999690390167879
40061,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993008498458714
40062,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9962711424709552
40063,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946808354411854
40064,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995550705636237
40065,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996573907280367
40066,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997615191016944
40067,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998131147615048
40068,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9738023431622547
40069,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999594137937033
40070,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9847804451142589
40071,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8163968975340342
40072,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9988841363075013
40073,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9970780410048258
40074,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979944002513135
40075,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986131378133825
40076,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990230814622189
40077,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999442131656885
40078,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6509860802976463
40079,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.998865819312658
40080,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9997017081458754
40081,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5305463829230544
40082,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.999414191288842
40083,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5293221206539234
40084,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9838910654939542
40085,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.999847554566631
40086,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9931207573900128
40087,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9873400588545436
40088,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9456860652987349
40089,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999658582005906
40090,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9989929813187479
40091,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994413399211363
40092,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997037335194408
40093,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992495451077649
40094,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996924154603245
40095,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998680527243202
40096,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998637623473573
40097,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996606071757228
40098,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989059034306713
40099,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967698821527503
40100,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9980099543324364
40101,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999209704854103
40102,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999884976265166
40103,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997388806538758
40104,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997444805883478
40105,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994527713438601
40106,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984309297525141
40107,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993220398887218
40108,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998825926329088
40109,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999133423558813
40110,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999935750323403
40111,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998940341734035
40112,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999040457314982
40113,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999318169392539
40114,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999909289963248
40115,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998908162107646
40116,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998967754092747
40117,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998561350834737
40118,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998527982038293
40119,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991030400884482
40120,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999821218041628
40121,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998901026558436
40122,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997127881346412
40123,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996183183805295
40124,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.931993203003877
40125,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9940111259631229
40126,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923287003710025
40127,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7977878841115827
40128,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991454043248554
40129,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993157304041552
40130,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997076651044339
40131,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998847379031397
40132,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997959553400235
40133,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998233630346849
40134,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997374508952088
40135,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998934382484954
40136,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999297906597954
40137,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998551816923104
40138,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999154877575644
40139,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999823839714983
40140,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998889092831814
40141,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995107661042124
40142,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996863395662022
40143,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995780580059931
40144,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998712705336739
40145,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998856913588614
40146,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998941533555177
40147,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999337240286982
40148,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999133423558813
40149,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997542508559912
40150,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995443513877017
40151,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999689437080232
40152,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998883133686028
40153,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998933190664664
40154,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998883133686028
40155,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998404042309772
40156,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999178715482698
40157,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.996588819757046
40158,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977599605248904
40159,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8168864649106077
40160,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995162444166158
40161,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986060051989262
40162,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995749611861663
40163,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993101352561375
40164,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999464778947144
40165,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999380150114352
40166,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994085950659848
40167,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982535399554554
40168,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999838378333178
40169,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992538301735907
40170,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9624525017325493
40171,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997033760848748
40172,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967786468706815
40173,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996190331016879
40174,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998785541953588
40175,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996671592717471
40176,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999917394786764
40177,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998292022712378
40178,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997149326768585
40179,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9945634946058075
40180,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9766925286987607
40181,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9836770455950438
40182,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988829468246668
40183,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986098092381293
40184,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9966415091948272
40185,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9319059223877536
40186,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996006891901057
40187,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9961896251541673
40188,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998717472513625
40189,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998976097084851
40190,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979608003319251
40191,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993703755731314
40192,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991968173624446
40193,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9041252620753653
40194,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9818841001914025
40195,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998530761626476
40196,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998861680907007
40197,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998967754092747
40198,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998893860165551
40199,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996743071173864
40200,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999896417854762
40201,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998968945989909
40202,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997536551016823
40203,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999894987645265
40204,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996087890175628
40205,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993827578732719
40206,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.891344976809216
40207,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9985812792973183
40208,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9996108139992285
40209,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9997760559116576
40210,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9971036405494623
40211,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9985377743197786
40212,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9872259533557944
40213,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.999921924012059
40214,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9989431356893331
40215,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9939454057951973
40216,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9395409779036643
40217,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9738150057189404
40218,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999488019931207
40219,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.939511619834832
40220,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9888739702860969
40221,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997182686308643
40222,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998884325500351
40223,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999914891812595
40224,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996043817255509
40225,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998997550400364
40226,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974634778220438
40227,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993803766744027
40228,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839504998016403
40229,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946843737127914
40230,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993112066439958
40231,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997664043650315
40232,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993633511572704
40233,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999024963061419
40234,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997604467218494
40235,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987489159851337
40236,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999613434568115
40237,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994931407013622
40238,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997033760848748
40239,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998585185944591
40240,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997747451949632
40241,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998906970290482
40242,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979701796524629
40243,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996732349329182
40244,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.49814586662640137
40245,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991423101539938
40246,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9940278520016504
